date,open,high,low,close,volume,Name
3/1/2021,48.40000153,49.59999847,46.59999847,47,70490,BTCT
3/2/2021,47,47.79999924,45.20000076,47.20000076,49890,BTCT
3/3/2021,48,48,44.79999924,45.40000153,45985,BTCT
3/4/2021,44.20000076,44.59999847,40.40000153,41.59999847,68140,BTCT
3/5/2021,50,54.79999924,42.79999924,47.79999924,1351615,BTCT
3/8/2021,47.59999847,51.40000153,45.20000076,49.59999847,124900,BTCT
3/9/2021,49.79999924,49.79999924,44.79999924,46.79999924,147415,BTCT
3/10/2021,48.20000076,48.20000076,44.20000076,44.79999924,103605,BTCT
3/11/2021,45.79999924,49.79999924,45,49.40000153,98335,BTCT
3/12/2021,55,58.79999924,51.79999924,53.79999924,1786435,BTCT
3/15/2021,57.20000076,61.79999924,56.59999847,60.79999924,481235,BTCT
3/16/2021,58.79999924,59,51,52.59999847,262590,BTCT
3/17/2021,52.20000076,57.40000153,49.20000076,56.79999924,141325,BTCT
3/18/2021,53.59999847,56.79999924,52,52.79999924,109910,BTCT
3/19/2021,52.79999924,55.20000076,52.20000076,54.40000153,64225,BTCT
3/22/2021,54.20000076,54.40000153,50.20000076,51,96250,BTCT
3/23/2021,51.20000076,51.20000076,48.40000153,49.20000076,94635,BTCT
3/24/2021,49.40000153,49.59999847,44.20000076,44.59999847,86570,BTCT
3/25/2021,41.79999924,45.79999924,41,45,47725,BTCT
3/26/2021,48.59999847,53.20000076,43.40000153,45.20000076,434680,BTCT
3/29/2021,44.20000076,45.40000153,42,42.79999924,56875,BTCT
3/30/2021,42.40000153,45.59999847,40.59999847,45.59999847,84755,BTCT
3/31/2021,46.20000076,49.20000076,45,48.20000076,157895,BTCT
4/1/2021,49,49.40000153,46.79999924,47.40000153,78560,BTCT
4/5/2021,47.20000076,48,45.40000153,47.40000153,43380,BTCT
4/6/2021,47.40000153,49.40000153,46.40000153,48.59999847,43110,BTCT
4/7/2021,47.20000076,50.40000153,46.40000153,47,36475,BTCT
4/8/2021,47.20000076,47.40000153,44.20000076,47.20000076,36265,BTCT
4/9/2021,46.59999847,46.59999847,45.20000076,45.59999847,14725,BTCT
4/12/2021,45.59999847,45.59999847,42.40000153,42.59999847,33510,BTCT
4/13/2021,42.40000153,44.59999847,41.79999924,43.40000153,64110,BTCT
4/14/2021,43.20000076,44.59999847,42.40000153,42.79999924,18605,BTCT
4/15/2021,43.40000153,44.20000076,38.79999924,39.20000076,124190,BTCT
4/16/2021,44.79999924,49.20000076,37.79999924,39.59999847,1780555,BTCT
4/19/2021,39,39.40000153,36.59999847,37.79999924,188020,BTCT
4/20/2021,38.20000076,38.59999847,33.79999924,34.59999847,133995,BTCT
4/21/2021,34,37,34,36.79999924,54130,BTCT
4/22/2021,36.79999924,38.79999924,36,37.20000076,58665,BTCT
4/23/2021,36.79999924,37.40000153,34.20000076,35.20000076,197640,BTCT
4/26/2021,33.40000153,34.40000153,30.39999962,33.40000153,316555,BTCT
4/27/2021,34.20000076,35.20000076,32.59999847,34,92980,BTCT
4/28/2021,33.59999847,33.79999924,32.40000153,33.40000153,65680,BTCT
4/29/2021,36.40000153,48.79999924,35.20000076,35.59999847,6075415,BTCT
4/30/2021,34.59999847,37.20000076,33.40000153,34.20000076,379885,BTCT
5/3/2021,34.40000153,36.20000076,33.20000076,34.59999847,249185,BTCT
5/4/2021,34.59999847,35.20000076,32,33.20000076,303965,BTCT
5/5/2021,33.59999847,33.59999847,32,32.40000153,115940,BTCT
5/6/2021,32,32.40000153,28.60000038,29.39999962,151545,BTCT
5/7/2021,29.39999962,31,29,30.20000076,48205,BTCT
5/10/2021,30.39999962,30.60000038,27.60000038,27.79999924,80085,BTCT
5/11/2021,26.60000038,28.20000076,26,27.79999924,123125,BTCT
5/12/2021,27.20000076,28.20000076,26.79999924,27.79999924,68520,BTCT
5/13/2021,28,28,25.39999962,26,112650,BTCT
5/14/2021,21.39999962,27.60000038,21.20000076,27,177395,BTCT
5/17/2021,25.39999962,28,25.39999962,28,32690,BTCT
5/18/2021,27.20000076,29.20000076,26.79999924,28.39999962,32490,BTCT
5/19/2021,27.60000038,27.60000038,26,26.20000076,41530,BTCT
5/20/2021,26.79999924,27,24.20000076,24.79999924,99820,BTCT
5/21/2021,30.79999924,33.40000153,26.79999924,28.60000038,5727165,BTCT
5/24/2021,20,20.79999924,19,19.39999962,2018580,BTCT
5/25/2021,20,20.20000076,18.79999924,19.79999924,929945,BTCT
5/26/2021,19.39999962,19.79999924,19,19.60000038,373365,BTCT
5/27/2021,19.39999962,20.20000076,19.20000076,19.79999924,373030,BTCT
5/28/2021,19.79999924,19.79999924,19,19.20000076,250000,BTCT
6/1/2021,19,20,19,19.39999962,210695,BTCT
6/2/2021,19.39999962,19.79999924,19.20000076,19.60000038,126185,BTCT
6/3/2021,19.39999962,19.60000038,19,19.20000076,138395,BTCT
6/4/2021,19.20000076,19.60000038,19,19.39999962,122510,BTCT
6/7/2021,19.60000038,19.79999924,19.20000076,19.79999924,157045,BTCT
6/8/2021,20,20.39999962,19.79999924,20,284050,BTCT
6/9/2021,20,20.60000038,20,20,290680,BTCT
6/10/2021,20.20000076,20.20000076,19.39999962,20,167440,BTCT
6/11/2021,20,20.39999962,19.60000038,19.60000038,106700,BTCT
6/14/2021,20,20.39999962,19.79999924,20,385070,BTCT
6/15/2021,19.79999924,20,19.20000076,19.39999962,143015,BTCT
6/16/2021,19.20000076,20,19,19.39999962,141195,BTCT
6/17/2021,19.20000076,19.79999924,19,19.39999962,134270,BTCT
6/18/2021,20.20000076,20.79999924,19.39999962,20,860635,BTCT
6/21/2021,19.79999924,19.79999924,19,19.20000076,148180,BTCT
6/22/2021,19.20000076,19.60000038,18,19.39999962,220655,BTCT
6/23/2021,19.39999962,19.79999924,19.20000076,19.60000038,121595,BTCT
6/24/2021,19.60000038,19.79999924,19.39999962,19.79999924,108920,BTCT
6/25/2021,19.60000038,20,19.39999962,19.79999924,82060,BTCT
6/28/2021,19.79999924,20,19.39999962,20,129455,BTCT
6/29/2021,19.79999924,20,19.20000076,19.39999962,104745,BTCT
6/30/2021,19.39999962,19.60000038,19,19.39999962,111750,BTCT
7/1/2021,19.39999962,19.39999962,19.20000076,19.39999962,62375,BTCT
7/2/2021,19.39999962,19.39999962,18.79999924,19,59230,BTCT
7/6/2021,19,19,17.20000076,17.60000038,161190,BTCT
7/7/2021,17.60000038,18,15.60000038,16,233405,BTCT
7/8/2021,15.19999981,16.20000076,14.60000038,15.80000019,137175,BTCT
7/9/2021,16.20000076,17.60000038,15.80000019,16.79999924,175520,BTCT
7/12/2021,16.79999924,17,16,16,58450,BTCT
7/13/2021,15.80000019,16.20000076,15.39999962,15.39999962,55905,BTCT
7/14/2021,15.80000019,15.80000019,14.80000019,15,93550,BTCT
7/15/2021,15,15.19999981,14.39999962,14.39999962,64315,BTCT
7/16/2021,14.39999962,14.60000038,13.60000038,13.60000038,104540,BTCT
7/19/2021,12.80000019,14,12.19999981,13.60000038,74320,BTCT
7/20/2021,14,14,13.39999962,13.80000019,35505,BTCT
7/21/2021,14.60000038,14.80000019,14,14.60000038,56000,BTCT
7/22/2021,14.80000019,14.80000019,14,14.19999981,42250,BTCT
7/23/2021,10.80000019,12,10,10,519070,BTCT
7/26/2021,10.19999981,10.19999981,9.199999809,9.399999619,173085,BTCT
7/27/2021,11,13,9.600000381,10.80000019,1005375,BTCT
7/28/2021,10.80000019,11.60000038,10.39999962,11,203465,BTCT
7/29/2021,11,11.39999962,10.60000038,10.60000038,165370,BTCT
7/30/2021,10.39999962,10.60000038,10,10.19999981,104215,BTCT
8/2/2021,10.19999981,10.39999962,9.600000381,10,112855,BTCT
8/3/2021,10.19999981,10.39999962,9.800000191,10.19999981,84310,BTCT
8/4/2021,10.19999981,13.19999981,10,10.80000019,1461805,BTCT
8/5/2021,13.60000038,14.80000019,12,12.39999962,2228855,BTCT
